,Date,User,Tweet
3086,2023-01-13 17:15:40+00:00,ChechareTRs,@mercadopago @MP_ayuda
3087,2023-01-13 17:04:19+00:00,MP_ayuda,"@jlrgz71 Hola. Para asesorarte sobre el inconveniente con la acreditación de tu pago, luego de haber iniciado sesión en tu cuenta, ingresa a: https://t.co/RagyXtyoen &gt; ¿Necesitas más ayuda? &gt; Contáctanos.

De esta manera, podrás comunicarte directamente con nosotros.

Te esperamos."
3088,2023-01-13 16:48:40+00:00,ML_Mexico,"@DeMarioGarcia @Mira_MelchorxD Buen día, nuestro equipo de @MP_ayuda te dará el soporte sobre esta situación que nos comentas."
3089,2023-01-13 16:46:37+00:00,ML_Mexico,@Yosh9935 Hola 👋🏻 con gusto nuestro equipo de @MP_ayuda te dará el soporte necesario sobre esta situación que nos comentas.
3090,2023-01-13 16:40:55+00:00,MP_ayuda,"@GisedeRosario Hola. Indicale a la persona que le robaron la tarjeta, que la pause para asegurarte de que nadie la use hasta que la encuentres. Podés reportarla y pedir una nueva.Hacelo desde su cuenta de Mercado Pago &gt; Tus tarjetas &gt; Tarjeta Mercado Pago.Saludos."
3091,2023-01-13 16:40:36+00:00,Eugenia27867948,"@MP_ayuda Hola. Me suspendieron la cuenta yesimposible recuperarla, dónde puedo escribir o contactarme porque me rechaza el mail también."
3092,2023-01-13 16:31:33+00:00,MercadoPagoMex,"@nachomaniaa @CondusefMX @mercadopago Hola, nuestro equipo de @MP_ayuda podrá darte el soporte necesario a la brevedad."
3093,2023-01-13 16:30:29+00:00,macrizib,"@MP_ayuda consulta no se pueden hacer giros en cajeros automáticos, en chile"
3094,2023-01-13 16:13:11+00:00,AntonioRvv1,"@MP_ayuda Hola, hace poco me bajaron la cuenta porque era menor de edad, es entendible la situación pero lamentablemente tenía dinero en la cuneta. Llevo más de 5 días esperando que me contacten para mi devolución del dinero."
3095,2023-01-13 15:54:54+00:00,MP_ayuda,"@blooppless Buenas tardes. Queremos asesorarte con el ingreso a tu cuenta, por ello te pedimos que nos envíes tu usuario y algún número de operación vinculada a esta, que podrás encontrar en tu casilla de correo.

Esperamos tu respuesta por acá."
3096,2023-01-13 15:52:20+00:00,MP_ayuda,"@newbreak Hola. Para verificar lo sucedido con tu cuenta inhabilitada, te pedimos que nos envíes usuario o algún número de operación vinculada a tu cuenta, que podrás encontrar en tu casilla de correo.

Te esperamos."
3097,2023-01-13 15:50:25+00:00,LpAry,Anoche a las 22:30 me hicieron una transferencia y todavía no me llegó @MP_ayuda aparece cómo transferencia en proceso
3098,2023-01-13 15:34:05+00:00,luckymirr,"@MercadoPagoMex @Ticketmaster_Me @MP_ayuda gracias, ya está bloqueada temporalmente mi tarjeta."
3099,2023-01-13 15:32:28+00:00,kronopia,@RoYbarra @mercadopago Es increible que no tengan un sistema de atencion al publico como corresponde. @MP_ayuda realmente lo unico que hacen es que no vuelva nunca mas a usarlos como servicio de pago. UN ASCO sin igual. Ahora no puedo acceder a mi dinero xq simplemente les PINTO!
3100,2023-01-13 15:29:19+00:00,cecibajouth,@mercadopago @MP_ayuda Buenos días. Me han robado la cuenta y me han estafado. Como puedo hacer para que esta gente inescrupulosa no se meta en mi cuenta?
3101,2023-01-13 15:17:26+00:00,MP_ayuda,"@surnyakceleste Vemos que tu consulta 235865525, se encuentra en revisión, por lo que te pedimos que aguardes respuesta al e-mail que tenés registrado en tu cuenta de Mercado Pago.

Quedamos a las órdenes."
3102,2023-01-13 15:17:13+00:00,MercadoPagoMex,@luckymirr @Ticketmaster_Me Hola 👋🏻 nuestro equipo de @MP_ayuda te dará el soporte necesario sobre esto que nos comentas.
3103,2023-01-13 14:36:34+00:00,MP_ayuda,"@GonzalezRochi @tttttinaamieva Hola. Podés contactarnos por chat, teléfono, email o despejar tus dudas ingresando acá: https://t.co/wvM36LHxs3 &gt; Elegí la opción más acorde. No tenemos número de WhatsApp directo.

También podés contarnos mejor qué ocurre, sin enviar tus datos personales.

Saludos."
3104,2023-01-13 14:24:30+00:00,Ambar_Games,@MP_ayuda @Mercadolibre @mercadopago @Profeco Alguna Respuesta/ Actualización???? @MP_ayuda @ML_Ayuda
3105,2023-01-13 13:36:39+00:00,lauti_farina,@MP_ayuda Necesito ayuda cn un pago q ustedes cobraron y nunca llego a mi cuenta bancaria como comercio
3106,2023-01-13 13:11:55+00:00,theodiooftheK,@MP_ayuda cómo puede ser que me mándenla mensaje para pagar Mercado crédito cuando pago en tiempo y forma siempre mandando mjes como si me fuera a escapar de él país y  n no pagar.
3107,2023-01-13 12:56:55+00:00,mundaraydev,"@MP_ayuda Hola ¿Si responden hoy? Necesito poder abrir mi cuenta y tienen ya casi cuatro meses ""analizando"" un error que hubo en mi alta, cada vez que me comunico con ustedes me dan la misma respuesta genérica ¿Se va a poder solucionar esto o lo dejamos así por la paz?"
3108,2023-01-13 12:29:18+00:00,MP_ayuda,"@maiugrief Hola. Verificamos que nuestro equipo especialista, se contactó contigo desde la consulta 236033885, el día 12/01/2023.

Te invitamos a revisar tu e-mail de Mercado Pago, ya que la respuesta fue brindada por ese medio, verificá las casillas de ""Spam"" y ""No deseados"".

Saludos."
3109,2023-01-13 03:54:46+00:00,mg_angel9,@MP_ayuda ahora ya ni la sección de inversión me aparece. Cuando van a solucionar mi problema. 😡😡
3110,2023-01-12 23:18:58+00:00,IgnotaCreyente,@MP_ayuda NECESITO RESPUESTA POR UN CASO Y SOLO DAN VUELTAS. Cuál es su SLA infinito a nunca?
3111,2023-01-12 22:27:01+00:00,argykiwi,"Hola @MP_ayuda esta semana recibí emails sobre una supuesta cuenta en MP que nunca abrí. Necesito saber si los emails son promocionales o alguien abrio una cuenta con mis datos. AYUDA.
No resido en Argentina hace años. https://t.co/TARDLzLpI1"
3112,2023-01-12 21:58:28+00:00,fernandofaba,@MP_ayuda tengo problemas con la cuenta de MP Chile y es imposible contactarse con ustedes! el usuario es mlibre@silvertech.cl - No puedo ingresar a la cuenta con lo cual no puedo contactarlos. Es el peor servicio de atención el de esta empresa. @marcos_galperin
3113,2023-01-12 21:41:52+00:00,MP_ayuda,"@hyunlixlovelyy Hola, para verificar lo sucedido con tu cuenta, te pedimos que nos envíes usuario y/o algún número de operación que esté vinculado a tu cuenta, que podrás encontrar en tu casilla de correo.

Te esperamos."
3114,2023-01-12 21:39:40+00:00,MP_ayuda,"@Pvhvth Para verificar lo sucedido con tu app, podrás comunicarte directamente con nosotros, luego de haber iniciado sesión en tu cuenta, ingresa aquí: https://t.co/3sPOaS2XzN &gt; ¿Necesitas más ayuda? &gt; Contáctanos. Detalla tu consulta y accederás a un contacto. Saludos."
3115,2023-01-12 21:38:36+00:00,mattpulga,@MP_ayuda número de operación 53556332809. Alguna solución?
3116,2023-01-12 21:20:45+00:00,power__shile,"@MP_ayuda necesito comunicarme con alguien que no sea un bot o en su defecto un retrasado mental como los que atienden en whatsapp, motivo, un rembolso de hace un mes"
3117,2023-01-12 19:57:48+00:00,LauMCo,"@mercadopago @MP_ayuda  llevo más de 2 meses intentando hacer mi cuenta y me dice cuil inexistente y no puedo acceder a la ayuda porque no tengo cuenta, entonces…. Que hago?"
3118,2023-01-12 19:20:42+00:00,jlrgz71,"@MP_ayuda  me sale un mensaje ""ultima clave de conexion"" y no he podido procesar el pago. Alguna sugerencia?"
3119,2023-01-12 19:06:05+00:00,ElBandaMacias,@MP_ayuda ya me podrán ayudar a desbloquear mi cuenta? @MercadoPagoMex @Mercadolibre @Profeco
3120,2023-01-12 18:53:14+00:00,MP_ayuda,"@GALA_24 Hola, te pedimos que nos brindes los datos a los que haces referencia, si tienes la URL y teléfono de las paginas que te contactaron, de esta manera podremos reportar la situación con nuestro equipo.

Ten en cuenta que las cuentas oficiales tienen el check dorado y azul."
3121,2023-01-12 18:47:37+00:00,Cole_Dj,@MP_ayuda Hola. Me mudé en Buenos Aires por unos meses. Soy extranjero y no tengo DNI. Puedo crear una cuenta en MP trámite mi pasaporte de europa? Gracias
3122,2023-01-12 18:37:44+00:00,GisedeRosario,@MP_ayuda necesito denunciar una tarjeta  por robo. Es para otra persona
3123,2023-01-12 18:00:03+00:00,flapsdavidovsky,"@MP_ayuda Son unos maleducados,  me cortan el chat diciéndome q debo esperar... hace más de 4 semanas q no me dan una respuesta y ya me deben más de 10.000$. Q onda @marcos_galperin ?? El servicio de ayuda es malisismo, y los q te atienden unos irrespetuosos, carecen de empata."
3124,2023-01-12 17:41:30+00:00,MP_ayuda,"@ramauryrflores Hola. Para asesorarte con tu consulta, te pedimos que nos compartas tu nombre de usuario.

Lo puedes ver desde: Tu perfil &gt; Usuario o desde la app en &gt; Tu perfil &gt; Mis datos &gt; Usuario.

Además, envíanos algún número de operación.

Esperamos tu respuesta."
3125,2023-01-12 17:21:37+00:00,newbreak,"@MP_ayuda Me suspendieron la cuenta con años de compras y ventas sin problemas. Me hackearon, conectaron una pap a mi mercadopago, desde otra region del pais, cuando se los comente hace como un año, su respuesta fue ""corroboramos que no hay uso malintencionado""  ¿podrian ayudarme?"
3126,2023-01-12 16:49:07+00:00,surnyakceleste,@MP_ayuda adjunto capturas realmente necesito poder hablar con un representante hace tiempo pero no hay manera de contactarlos por ningun lado
3127,2023-01-12 16:43:11+00:00,MP_ayuda,"@aldocb69 @MercadoPagoMex Hola, para verificar lo sucedido con la validación de datos, podrás comunicarte directamente con nosotros, inicia sesión en tu cuenta, ingresa a: https://t.co/RagyXtyoen &gt; ¿Necesitas más ayuda? &gt; Contáctanos.

Selecciona la opción que más se ajuste a tu consulta.

Te esperamos."
3128,2023-01-12 16:02:05+00:00,GonzalezRochi,"@MP_ayuda @tttttinaamieva El link no me la opcion ¿Necesitás más ayuda?
Hay algun mail, telefono, chat?"
3129,2023-01-12 14:23:45+00:00,ffonsecavzla,"@MP_ayuda Buenas! Necesito que me ayuden, tienen retenido mis ahorros los cuales gran parte de ellos son para ayudar a mi mama en situación grave, me están quitando dinero de mi familia y no se están haciendo cargo"
3130,2023-01-12 13:43:28+00:00,RkaaZavalita,"@MP_ayuda @MercadoPagoMex Hijos de hp,no mamen como quieren que responda un reclamo si estoy suspendido (bloqueadoooo)y todavía le regresan el dinero a un cliente que ya optubo su producto 🤦🤦🤦neta están bien pendejos los voy a demandar"
3131,2023-01-12 12:31:17+00:00,MP_ayuda,"@HighToKeepyour Buenos días. Queremos verificar lo sucedido con tu pedido, por eso te pedimos ingresar aquí: https://t.co/yaVSmmxSOk 

Debes haber iniciado sesión en tu cuenta y selecciona &gt; ¿Necesitas más ayuda? &gt; “Contáctanos”, allí podrás escoger ayuda con tu compra.

Esperamos tu contacto."
3132,2023-01-12 12:00:38+00:00,MP_ayuda,"@clangelm Buen día. Para revisar lo que nos dices sobre la compra que desconoces, inicia sesión en tu cuenta, luego ingresa aquí: https://t.co/3sPOaS2XzN &gt; ¿Necesitas más ayuda? &gt; Contáctanos &gt; Selecciona la opción que se ajuste a tu consulta y detállanos lo ocurrido.

Te esperamos."
3133,2023-01-12 11:54:44+00:00,darny_trujillo,@MP_ayuda Ya agote todos los medios con ustedes según ustedes no tenía mi cuenta abierta la hora de la compra pero ustedes me debitaron o hicieron el cobro por medio de ustedes
3134,2023-01-12 11:29:25+00:00,MP_ayuda,"@darny_trujillo Hola. Para verificar la situación con tu pago y la compra, te invitamos a que luego de haber iniciado sesión en tu cuenta, ingresa a: https://t.co/7Pfg1JXx0L &gt; ¿Necesitas más ayuda? &gt; Contáctanos. Detállanos tu consulta y accederás a un contacto con nosotros.

Saludos."
3135,2023-01-12 02:58:45+00:00,tttttinaamieva,@MP_ayuda Ya me canse de hablar con maquinas y que me digan que la solución es ESPERAR
3136,2023-01-12 02:51:23+00:00,hyunlixlovelyy,@MP_ayuda No puedo ingresar a mi cuenta porque al hacer el reconocimiento facial me arroja error
3137,2023-01-12 02:49:31+00:00,Pvhvth,"@MP_ayuda Buenas noches, lo intenté de nuevo, desinstalé e instalé de nuevo la app y aún así sigue dando el mismo error"
3138,2023-01-12 02:43:49+00:00,ML_Ayuda,"@SrPinchudo @MP_ayuda Hola, para verificar lo sucedido con la deuda que nos mencionás, podrás comunicarte directamente con nosotros, luego de haber iniciado sesión en tu cuenta, ingresá a: https://t.co/KnNuYkaylA &gt; ¿Necesitás más ayuda? &gt; Contactanos. 

Te esperamos."
3139,2023-01-12 02:08:07+00:00,MP_ayuda,"@IvanShmylov En el momento, nuestra mensajería privada se encuentra deshabilitada. Nos podés contactar desde acá: https://t.co/qAibJ6x1pG o también por esta vía nos podés dar más detalles de la apelación.

Quedamos atentos."
3140,2023-01-12 02:07:07+00:00,Paitovalenzuela,"@MP_ayuda @eltyler_ No me dan información y no le solucionan a mi cliente, necesito que le den la plata"
3141,2023-01-12 01:50:41+00:00,Paitovalenzuela,@MP_ayuda @MP_ayuda desde el 25 de diciembre le hice una devolución a un cliente y nada que le dan su dinero ya cansadas de llamar
3142,2023-01-12 01:43:46+00:00,MP_ayuda,"@Pvhvth Hola, te recomendamos actualizar a la versión más reciente de la app, puedes hacerlo desde acá:

Android: https://t.co/VEdLOXhBtk
IOS: https://t.co/COKxg5nXRG, intenta desde otro navegador web. Si el error sigue, vuelve a contactarte con nosotros por este medio.

Saludos."
3143,2023-01-12 01:39:04+00:00,MP_ayuda,"@tttttinaamieva Hola, para verificar lo sucedido con tu cuenta, podrás comunicarte directamente con nosotros, luego de haber iniciado sesión en tu cuenta, ingresá a: https://t.co/HpBHU7JXfU &gt; ¿Necesitás más ayuda? &gt; Contactanos. 

Te esperamos."
3144,2023-01-12 01:11:39+00:00,GALA_24,"@MP_ayuda no habia visto mi spam y tengo multiples correos de ctas mercado ayuda para ayudarme con el tema de mi reembolso... son oficuales??? O solo esta? Aqui cero ayuda, pero tampoco quiero dar info a ctas que no sean.."
3145,2023-01-12 01:04:11+00:00,MP_ayuda,"@TonyToons716 Verificamos que nuestro equipo especialista, se contactó contigo desde la consulta 235902223, el día de hoy.

Te invitamos a revisar el e-mail. Recuerda verificar las casillas de ""Spam"" y ""No deseados"". Podrás seguir la comunicación por ese medio.

Te esperamos."
3146,2023-01-11 23:23:34+00:00,GarryMontgome10,@MP_ayuda Mi cuenta ha sido suspendida por falta de uso. Llevo 5 años sometido a operaciones de espalda. Soy Residente Permanente y no tengo INE/IFE. ¿Cómo hago para que mi cuenta vuelva a funcionar? garrymo123@yahoo.com
3147,2023-01-11 23:06:08+00:00,ezeq___,@MP_ayuda me van a tomar el reclamo de la chica menor de edad vendiendo sus fotos o no?
3148,2023-01-11 22:54:23+00:00,MP_ayuda,"@hector_hiad Te sugerimos eliminar el tweet donde nos envías tu correo por seguridad. Para revisar lo sucedido con tu cuenta, enviamos tu consulta a nuestro equipo especialista, bajo el número de caso 235954848.

Te responderemos al e-mail que tienes registrado en tu cuenta de Mercado Pago."
3149,2023-01-11 22:41:52+00:00,MP_ayuda,"@maiugrief Hola, para asesorarte por la inhabilitación, te pedimos que nos envíes usuario y/o algún número de operación vinculada a tu cuenta, que podrás encontrar en tu casilla de correo.

Con esta información, podremos verificar lo sucedido.

Te esperamos."
3150,2023-01-11 22:15:46+00:00,MP_ayuda,"@eltyler_ Hola, te pedimos que nos detalles un poco más tu consulta por este medio. 

Te recordamos que desde aquí: https://t.co/Fve3hpdhro tienes más información. Quedamos a las órdenes."
3151,2023-01-11 21:48:56+00:00,MP_ayuda,"@MercadoPagoMex @samarenast @Profeco Hola. Para revisar lo suceddio con tu compra Point, inicia sesión en tu cuenta e ingresa aquí: https://t.co/RagyXtyoen &gt; ¿Necesitas más ayuda? &gt; Contáctanos. Detalla tu consulta y accederás a un contacto con nuestro equipo de soporte.Te esperamos por ese medio."
3152,2023-01-11 21:43:46+00:00,flapsdavidovsky,@MP_ayuda Ya lo hice hace 15 días y nadie me da una respuesta!
3153,2023-01-11 21:25:38+00:00,MP_ayuda,"@MercadoPagoMex @CervezaLacourt @mercadopago Hola. Para revisar lo sucedido con tu compra, incia sesión en tu cuenta e ingresa aquí: https://t.co/yaVSmmxSOk &gt; ¿Necesitas más ayuda? &gt; Contáctanos y selecciona la opción que más se ajuste a tu consulta. Te esperamos por ese medio."
3154,2023-01-11 21:24:21+00:00,MP_ayuda,"@mandrexz Gracias por la información. Para verificar la validación de tu cuenta, elevamos tu caso con nuestro equipo especializado.

Te contactaremos por medio del e-mail registrado en tu cuenta de Mercado Pago, desde el número de caso 235941356. 

Saludos."
3155,2023-01-11 21:22:14+00:00,MP_ayuda,"@DunyVRV Para que podamos contactarte,  te pedimos que nos envíes el apodo de la cuenta de un tercero, puede ser un amigo, familiar o conocido.

Este dato se puede ver desde la propia cuenta:Tu perfil &gt; Usuario o desde la app en  ≡  &gt; Tu perfil &gt; Mis datos &gt; Usuario.

Te esperamos."
3156,2023-01-11 21:08:40+00:00,clangelm,@MP_ayuda Hola hicieron una compra desconocida a traves de mi banco  me sacaron toda la plata a traves de esta compra que hago ?
3157,2023-01-11 20:33:04+00:00,darny_trujillo,@MP_ayuda Buenas tardes estoy bastante preocupado porque hice una compra en un sitio llamado innovationcol. Por medio de mercado pago y el pedido nunca llegó se supone llegaría en 5 días hábiles y ya pasaron y no llego me bloquearon WhatsAp no responden correos d qué forma me pueden ayudar
3158,2023-01-11 20:02:19+00:00,MP_ayuda,"@oteroluciana_ Entendemos tu situación, por eso te informamos que nuestro equipo especialista se encuentra trabajando en la consulta 235857350. Por esta razón, te invitamos a que continúes el contacto vía e-mail. 

Quedamos a las órdenes."
3159,2023-01-11 19:54:17+00:00,IvanShmylov,"@MP_ayuda Les hablé por privado, es una apelación."
3160,2023-01-11 19:53:23+00:00,MP_ayuda,"@IvanShmylov Hola, recibimos tu comentario, ¿podrías decirnos cuál es tu consulta por este medio? Recordá que podés contactarnos o despejar tus dudas desde nuestro Portal de Ayuda 👉 https://t.co/qAibJ6xzfe 

Te esperamos."
3161,2023-01-11 19:50:25+00:00,MP_ayuda,"@flapsdavidovsky Hola, para verificar lo sucedido con tus rendimientos, podrás comunicarte directamente con nosotros, luego de haber iniciado sesión en tu cuenta, ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos. 

Te esperamos."
3162,2023-01-11 19:46:33+00:00,tttttinaamieva,@MP_ayuda @mercadopago no son una billetera virtual segura?!!?!?
3163,2023-01-11 19:44:45+00:00,MP_ayuda,"@surnyakceleste Hola. ¿Nos podrías contar por qué no puedes ingresar a tu cuenta? ¿La tienes suspendida? ¿Te pide validación de identidad?.

Además, te pedimos que nos envíes tu nombre de usuario y algún número de operación vinculada a tu cuenta, que podrás encontrar en tu casilla de correo."
3164,2023-01-11 19:35:10+00:00,Pvhvth,"@MP_ayuda buenos días, desde ayer que he intentado pagar mis cuentas de agua (essbio) y luz (frontel) y solo me sale este mensaje de forma repititiva. https://t.co/59kmYkMQ0f"
3165,2023-01-11 19:34:42+00:00,tttttinaamieva,@MP_ayuda tenes alguien laburando q pueda responder en el momento aunque sea??
3166,2023-01-11 19:26:52+00:00,TonyToons716,@MP_ayuda Google no me deja accesar a mi cuenta. Estoy usando en este momento una cuenta secundaria este reporte lo hice hace unos días #234896501 ya me hicieron reconocimiento facial pero aún nada :(
3167,2023-01-11 19:04:20+00:00,MP_ayuda,"@RkaaZavalita @MercadoPagoMex Al tratarse de un medio publico, te pedimos eliminar tu comentario donde has dejado información de tu e-mail.Por otro lado, para saber por qué tu cuenta está inhabilitada, ingresa aquí: https://t.co/nH4Kq35qO9 también, en caso de que aplique, podrás comunicarte desde allí."
3168,2023-01-11 18:46:44+00:00,doffirpc,"@ML_Ayuda @Mercadolibre Por favor, una respuesta. No hay posibilidades de conexión teléfonica, en el link que me pasaron de MP ayuda no contesta nadie, por acá también es muy poco fluída la conversación.
Estoy reclamando por 3 compras que no hice."
3169,2023-01-11 18:43:21+00:00,MP_ayuda,"@eze_s8 Hola. Para verificar lo sucedido con tu transferencia, te invitamos a que luego de haber iniciado sesión en tu cuenta, ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos. Detallanos tu consulta y accederás a un contacto con nosotros.

Esperamos tu contacto."
3170,2023-01-11 18:42:55+00:00,MP_ayuda,"@brennndax @eze_s8 Hola, para verificar lo sucedido con tu transferencia, podrás comunicarte directamente con nosotros, iniciá sesión en tu cuenta, ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos. 

Seleccioná la opción que más se ajuste a tu consulta.

 Te esperamos."
3171,2023-01-11 18:38:30+00:00,MP_ayuda,"@queensacha Hola, para verificar lo sucedido con tu Point, podrás comunicarte directamente con nosotros, iniciá sesión en tu cuenta, ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos. 

Seleccioná la opción que más se ajuste a tu consulta.

 Te esperamos."
3172,2023-01-11 18:18:16+00:00,MP_ayuda,"@TonyToons716 Te contactaremos al e-mail que tienes vinculado a tu cuenta de Mercado Libre, con el número de consulta #235902223, para verificar lo sucedido. Ten en cuenta que si presentas alguna duda, podrás seguir la comunicación por ese medio.

Estaremos en contacto."
3173,2023-01-11 18:15:53+00:00,MP_ayuda,"@hector_hiad Hola. Para verificar lo sucedido con el acceso a tu cuenta, te pedimos que nos envíes usuario o algún número de operación vinculada a tu cuenta, que podrás encontrar en tu casilla de correo.

Te esperamos."
3174,2023-01-11 18:03:20+00:00,MP_ayuda,"@melinaruiz17 Hola, para asesorarte sobre el inconveniente que tenés con la transferencia, iniciá sesión en tu cuenta y luego ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos.
 
Por ese medio podremos asesorarte sobre cualquier duda que tengas.
 
Esperamos tu contacto."
3175,2023-01-11 17:54:02+00:00,MP_ayuda,"@Sunny_15MF Hola. Para revisar lo sucedido con los pagos que desconoces, inicia sesión en tu cuenta e ingresa aquí: https://t.co/3sPOaS2XzN &gt; ¿Necesitas más ayuda? &gt; Contáctanos. Detalla tu consulta y accederás a un contacto con nuestro equipo de soporte.Te esperamos por ese medio."
3176,2023-01-11 17:41:51+00:00,MercadoPagoMex,"@samarenast @Profeco Hola, con gusto nuestro equipo de @MP_ayuda te dará el soporte necesario sobre está situación que nos comentas."
3177,2023-01-11 17:22:03+00:00,MercadoPagoMex,"@CervezaLacourt @mercadopago Hola, con gusto nuestro equipo de @MP_ayuda te dará el soporte necesario a la brevedad."
3178,2023-01-11 17:19:47+00:00,DunyVRV,@MP_ayuda La compra la realicé en colombia! Y es en donde quisiera crear la cuenta. Cuando intento hacerlo me dice que no es posible porque la cuenta es de Mercado pago Venezuela. No puedo ver el nombre de usuario porque es imposible acceder. Lo único que puedo darles es mi correo
3179,2023-01-11 16:53:50+00:00,IvanShmylov,@MP_ayuda y?
3180,2023-01-11 16:50:53+00:00,MP_ayuda,"@mandrexz Buen día. Para validar el estado de tu cuenta, indícanos tu nombre de usuario y el número de alguna operación reciente asociada a la cuenta.

Podrás encontrar esta información desde el e-mail registrado a tu cuenta de Mercado Pago.

Te esperamos."
3181,2023-01-11 16:23:58+00:00,kapoke1974,"@MP_ayuda @MPmercadopagoAr @mercadopago @marcos_galperin Me contactaron más de 10 cuentas Fake. Pero ese no es el tema, yo me encargo de verificar si son reales o no. En lugar de preocuparse por eso, deben preocuparse por dar una solución a mí problema, por demas grave. Y hasta el día de hoy, 11 de enero de 2023, sin solución."
3182,2023-01-11 16:18:27+00:00,oteroluciana_,@MP_ayuda @MP_ayuda porfavor necesito que me contesten
3183,2023-01-11 16:05:03+00:00,IvanShmylov,@MP_ayuda me dan una manito?
3184,2023-01-11 16:02:21+00:00,flapsdavidovsky,"@MP_ayuda porque nadie responde a mis consultas 235168251??? Más de 20 días sin q de rendimientos??? Nadie responde, solo dicen q lo están evaluando!! 20 días!!"
3185,2023-01-11 15:17:59+00:00,MP_ayuda,"@NicolasSorrenti Hola. Hemos recibido tu comentario, y queremos conocer detalles de tu consulta de ese modo poder asesorarte.

Recordá que también podés conactarnos desde acá: https://t.co/GoEgcMMuWz

Estamos atentos a tu respuesta."
3186,2023-01-11 15:08:21+00:00,brennndax,"@eze_s8 @MP_ayuda hola me pasó lo mismo, te dieron una respuesta???"
3187,2023-01-11 15:03:05+00:00,queensacha,@MP_ayuda Buen dia: Somos emisores de tarjeta Argencard y queria reportar que el dispositivo de captura Smart Point no acepta la tarjeta de crédito Argencard ni la Prepaga Argencard. Quisiera tomar contacto con algun representante. Gracias.
3188,2023-01-11 14:44:23+00:00,hector_hiad,@MP_ayuda Me hicieron la devolución de una compra por Mercado pago. Intenté recuperar mi cuenta por medio de email y verificación pero no funciona. No tengo mi número de celular registrado con la cuenta. Requiero ayuda para recuperar mi cuenta.
3189,2023-01-11 14:31:20+00:00,kapoke1974,"@MP_ayuda @mercadopago @marcos_galperin Perdón, ninguna respuesta ni contacto ni solución? Ni siquiera para solicitar el/los N° de casos abiertos por este grave problema? Esa es la ayuda y atención que brindan?"
3190,2023-01-11 14:29:29+00:00,TonyToons716,"@MP_ayuda Ok, es TONY361"
3191,2023-01-11 14:14:19+00:00,Sunny_15MF,"@MP_ayuda Hola, quiero denunciar pagos no reconocidos, es fraude."
3192,2023-01-11 14:01:36+00:00,melinaruiz17,"@MP_ayuda Me enviaron una transferencia y no la veo acreditada en mi saldo, necesito que se acreditada ahora mismo número de operación 53522194367"
3193,2023-01-11 13:14:51+00:00,Chrisjpg90,@MercadoPagoMex  y @MP_ayuda caso 234249850 retienen 20 mil pesos míos por dos semanas ya y no tengo una sola respuesta de ellos ni se les puede contactar. Cuidado
3194,2023-01-11 13:07:11+00:00,delfybuenanueva,@MP_ayuda necesito que me desbloqueen la cuenta!!! Necesito usar mi propio dinero. https://t.co/pMltrSUx8I
3195,2023-01-11 11:50:34+00:00,MP_ayuda,"@TonyToons716 Actualmente, no manejamos mensajería privada, por ese motivo es importante que nos brindes los datos solicitados por este medio, te puedes quedar tranquilo al suministrar tu apodo, ya que este no es un dato sensible en el que se pueda ver afectada tu cuenta. 

Te esperamos."
3196,2023-01-11 11:49:10+00:00,MP_ayuda,"@domarandres Hola, para poder asesorarte sobre el estado de tu pago, iniciá sesión en tu cuenta y luego ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos.
 
Por ese medio podremos asesorarte sobre cualquier duda que tengas.
 
Esperamos tu contacto."
3197,2023-01-11 11:41:13+00:00,oteroluciana_,@MP_ayuda Necesito una respuestaaaa
3198,2023-01-11 11:16:11+00:00,MP_ayuda,"@0rlando_mb Hola. Te pedimos eliminar tu comentario por contener información sensible. Te contamos que te contactaremos al e-mail que está asociado a tu cuenta de Mercado Pago, con el número de caso 235811842, una vez hayamos analizado lo sucedido.

Saludos."
3199,2023-01-11 11:16:06+00:00,ramdileo,"@ML_Ayuda @DNDConsumidor,
No puedo responder a tu consulta 235336103 @MP_ayuda, @ML_Ayuda,

NO PUEDO LOGUEAR!! para responderte

Me vas a empezar a cobrar intereses DIARIOS de mercadocredito
y no puedo ingresar plata para pagar
PORQUE NO PUEDO LOGUEAR!!

Las opciones que decis no estan!!"
3200,2023-01-11 11:15:44+00:00,ramdileo,"@ML_Ayuda @DNDConsumidor,
No puedo responder a tu consulta 235336103 @MP_ayuda, @ML_Ayuda,

NO PUEDO LOGUEAR!! para responderte

Me vas a empezar a cobrar intereses DIARIOS de mercadocredito
y no puedo ingresar plata para pagar
PORQUE NO PUEDO LOGUEAR!!

Las opciones que decis no estan!!"
