,Date,User,Tweet
8732,2023-01-27 14:36:03+00:00,MatiasIzetta,@lemonapp_ar $matiz25
8733,2023-01-27 14:35:55+00:00,BeccariaMateo96,@lemonapp_ar $Mateob96
8734,2023-01-27 14:35:36+00:00,AlexisForte94,@lemonapp_ar $alexisforte94
8735,2023-01-27 14:35:32+00:00,_RamiGarcia,@lemonapp_ar $ramigarcia
8736,2023-01-27 14:35:22+00:00,IvanFlaminii,@lemonapp_ar $ivna57
8737,2023-01-27 14:35:16+00:00,Jorgehyf,"@GonzaConil @Ag_cripto @FinanzasArgy @lemonapp_ar @belo_app @buenbit Dijiste cualquiera. @belo_app  te da del 2% al 21% en compras virtuales y con tarjeta física. 

Además, puedes pagar servicios desde la app como en Ualá o en MP. Es la mejor tarjeta y opción para usar en la Argentina."
8738,2023-01-27 14:35:07+00:00,mtac79,@lemonapp_ar $mtac79
8739,2023-01-27 14:35:03+00:00,InversoBot,"COTIZACION COMPRA-VENTA USDT/ARS: 
@belo_app: 363 / 356

@buenbit: 367.4 / 360.2

@lemonapp_ar: 366.7 / 356.25

@tiendacrypto: 370 / 355

@RipioApp: 370 / 355

@fiwind_io: 367 / 362

@SatoshiTango: 371.53 / 342.62"
8740,2023-01-27 14:35:02+00:00,OIachino,@lemonapp_ar $octaiach
8741,2023-01-27 14:34:43+00:00,OrionViDev,@lemonapp_ar $orionvi
8742,2023-01-27 14:34:14+00:00,Luis_von,@lemonapp_ar $luifa
8743,2023-01-27 14:34:10+00:00,tatigiobe,@lemonapp_ar $eddichi
8744,2023-01-27 14:34:05+00:00,NahueeCo,@lemonapp_ar $nahuel.cortes
8745,2023-01-27 14:34:05+00:00,AlvStake,@lemonapp_ar $alva1017
8746,2023-01-27 14:33:59+00:00,gimenezcarlos1,@lemonapp_ar $g1m3n3z
8747,2023-01-27 14:33:52+00:00,ese_zeta,@lemonapp_ar $alexszer
8748,2023-01-27 14:33:51+00:00,LucasRZ93,@lemonapp_ar $lramirez93
8749,2023-01-27 14:33:45+00:00,criptomundete,@lemonapp_ar $diegocanepa
8750,2023-01-27 14:33:36+00:00,abalcm,@lemonapp_ar $cabal79
8751,2023-01-27 14:33:15+00:00,Lucky19xD,@lemonapp_ar $lucas19.arg      y si me toca a mí?
8752,2023-01-27 14:33:15+00:00,duradri21,@lemonapp_ar $duradri
8753,2023-01-27 14:33:14+00:00,PizaniFranco,@lemonapp_ar $francopizani
8754,2023-01-27 14:32:51+00:00,lucholamione,@lemonapp_ar $llamione1
8755,2023-01-27 14:32:50+00:00,titaa2000,@lemonapp_ar $tita
8756,2023-01-27 14:32:50+00:00,stpedrosa,@lemonapp_ar $stp89
8757,2023-01-27 14:32:45+00:00,Juanxette,@lemonapp_ar $juanxette
8758,2023-01-27 14:32:45+00:00,Jestercito_,@lemonapp_ar $jester
8759,2023-01-27 14:32:41+00:00,angelmf86,@lemonapp_ar $themandalorian
8760,2023-01-27 14:32:35+00:00,ZoomBoy10,@lemonapp_ar $shijima1
8761,2023-01-27 14:32:34+00:00,panchogz_,@lemonapp_ar $ravenclaw
8762,2023-01-27 14:32:28+00:00,erkiano44,@lemonapp_ar $hmercado3
8763,2023-01-27 14:32:23+00:00,RaulStump,@lemonapp_ar $rstump68
8764,2023-01-27 14:31:55+00:00,gustavo151094,@lemonapp_ar $emperador32
8765,2023-01-27 14:31:54+00:00,Ale__Franco,@lemonapp_ar $alefranco1
8766,2023-01-27 14:31:52+00:00,Nachodebysion,@lemonapp_ar $zanabriajuan7
8767,2023-01-27 14:31:50+00:00,FabriFormigo,@lemonapp_ar $fabribsso90
8768,2023-01-27 14:31:47+00:00,Maax_eze,@lemonapp_ar $warriorsmaxi
8769,2023-01-27 14:31:42+00:00,guidoscopel,@lemonapp_ar $guidoprc
8770,2023-01-27 14:31:40+00:00,Criptojiren,@lemonapp_ar $jiren vamaaaaaaaaaaaaaaa lemon!
8771,2023-01-27 14:31:40+00:00,abbydelupi,@lemonapp_ar $abbymadisondelupi
8772,2023-01-27 14:31:34+00:00,MarchEmiliano,@lemonapp_ar @beteshda
8773,2023-01-27 14:31:27+00:00,AguusAbril07,@lemonapp_ar $aguusabril23
8774,2023-01-27 14:31:19+00:00,frikill_,@lemonapp_ar $ulquiorra
8775,2023-01-27 14:31:16+00:00,CocimanoFacundo,@lemonapp_ar $coci
8776,2023-01-27 14:31:16+00:00,nicolasjrz,@lemonapp_ar $nicolasjrz 🙈
8777,2023-01-27 14:31:13+00:00,PanchoCassin,@lemonapp_ar $pancho15
8778,2023-01-27 14:31:11+00:00,loivvvv,@lemonapp_ar $lmaidana
8779,2023-01-27 14:31:02+00:00,takALE,@lemonapp_ar $takale
8780,2023-01-27 14:31:00+00:00,gasparortmann,@lemonapp_ar $gasparortmann
8781,2023-01-27 14:30:51+00:00,waodelta,@lemonapp_ar waodelta
8782,2023-01-27 14:30:50+00:00,julicortesse,@lemonapp_ar $juancarlo
8783,2023-01-27 14:30:48+00:00,lucasrrizo,@lemonapp_ar $lucasrrizo
8784,2023-01-27 14:30:41+00:00,iaxy86,@lemonapp_ar $iaxy
8785,2023-01-27 14:30:31+00:00,mdesousag,@lemonapp_ar $mdesousag
8786,2023-01-27 14:30:30+00:00,Rodrigogenoval,@lemonapp_ar $rodrigenoval
8787,2023-01-27 14:30:28+00:00,jonathantola_,@lemonapp_ar $t.jona
8788,2023-01-27 14:30:28+00:00,0314Jares,@lemonapp_ar $doble_jota  🍋
8789,2023-01-27 14:30:11+00:00,Naweelon,@lemonapp_ar $Naweelon
8790,2023-01-27 14:30:08+00:00,thailandesa,@lemonapp_ar dios mío cuando será el día $thailandesa
8791,2023-01-27 14:30:07+00:00,ednem6586,@lemonapp_ar $ednem6586
8792,2023-01-27 14:30:04+00:00,InversoBot,"COTIZACION COMPRA-VENTA DAI/ARS: 
@belo_app: 363.07 / 355.68

@buenbit: 367.1 / 359.9

@lemonapp_ar: 366.63 / 356.17

@tiendacrypto: 370.26 / 355.25

@RipioApp: 372.29 / 355.77

@fiwind_io: 367 / 362

@SatoshiTango: 371.19 / 342.3"
8794,2023-01-27 14:24:00+00:00,belo_app,@GonzaConil @Ag_cripto @FinanzasArgy @lemonapp_ar @buenbit Hola Gonza! Los reintegros aplican tanto para la tarjeta física como para las virtuales.
8795,2023-01-27 14:19:33+00:00,Agustimpre,@dida994 @Damian_macha @m_capra_ @belo_app @lemonapp_ar Para ponerlo más fácil uala te da un papel que dice que tenés una casa. Lemon y beli te dan la casa.
8796,2023-01-27 14:11:36+00:00,IgnacioBTato,"@maxifirtman Buen reporte @maxifirtman sobre el servicio de @uala_arg . Otros ""bancos digitales"" (que no son lo mismo que exchanges) en el mundo están haciendo lo mismo, como el gigante alemán N26. En ese sentido, @lemonapp_ar @belo_app @buenbit te permiten retirar las criptos que compras."
8797,2023-01-27 14:00:09+00:00,InversoBot,"RENDIMIENTO ANUAL USDT/USDC:
@belo_app: 3.0 %

@buenbit: 2.5 % / 2.5 %

@lemonapp_ar: 3.02 % / 1.91 %

@RipioApp: 8 %

@quantia_io: 0.0 %

@DECRYPTO_la: 9 %

@LetsBit_ok: 5.83 %

@fiwind_io: 3.5 %"
8798,2023-01-27 13:21:15+00:00,solosoy1chika,"@lemonapp_ar Yo tuve que desconocer una compra y si bien me fueron contestando con un delay RAZONABLE, luego de unos días me habían reintegrado el monto. Resolví con el soporte que está en la misma app. Hay que tener algo de paciencia como con todo problema con cualquier tarjeta."
8799,2023-01-27 13:18:41+00:00,Carpincho_sama,@GonzaConil @FinanzasArgy @lemonapp_ar @belo_app @buenbit Yo hasta la usé en Brasil y 0 problemas xd
8800,2023-01-27 13:07:08+00:00,GonzaConil,"@Ag_cripto @FinanzasArgy @lemonapp_ar @belo_app @buenbit Nadie lee la letra chica, solo aplica para pagos con tarjeta física y hay varias restricciones."
8801,2023-01-27 12:56:57+00:00,MasonStorm_1981,@lemonapp_ar Podemos llamar a ese número para molestar? Podemos decir hola está Ricardo?que Ricardo?el q t dejo el culo abierto.ese es roberto.ah no se vos sabrás de tu culo. Cosas así no se
8802,2023-01-27 12:55:11+00:00,MasonStorm_1981,"@Guiller31354239 @lemonapp_ar Porque claramente la imagen sirve de ejemplo para lo que propone la publicación, dice que no hay nro de wsp que responde consultas o ayuda y ponen de ejemplo una blda que cayo.saludos"
8803,2023-01-27 12:39:33+00:00,JuanSegsan,@lemonapp_ar Desde el año pasado necesito que me ayuden... y hoy hacen esta propaganda
8804,2023-01-27 11:56:24+00:00,Javier750,"@FinanzasArgy En @lemonapp_ar hicieron lo mismo, sacaron el Cashback fijo y ahora tenés que gastar fortuna para estar/llegar al nivel 4 que da un 2%. No sé si tienen tope de reintegro, perro casi lo mismo."
8805,2023-01-27 11:50:50+00:00,JuanuMusic,@etherriano @luagiusto @lemonapp_ar Osea en dolares en el exterior
8806,2023-01-27 11:39:56+00:00,Juanssda,"@mmiiaalvarez @arisetton @buenbit @lemonapp_ar @binance los cashback es una estrategia de marketing agresivo, insostenible. Era obvio"
8807,2023-01-27 11:28:38+00:00,AguerreFacundo,Desde que @lemonapp_ar la cago con los casback @belo_app está haciendo la plancha tmb eh
8808,2023-01-27 11:19:15+00:00,Guiller31354239,"@Ferchulife @lemonapp_ar Hace una denuncia por medios judiciales en alguna fiscalía, y denuncia al usuario y a LEMON, antes si la quieres hacer mejor consulta un abogado"
8809,2023-01-27 11:15:00+00:00,Guiller31354239,"@lemonapp_ar Y si NO atienden por WhatsApp…!!! Porque c@r@j0 publican esta imagen mostrando un Número y confundiendo a desprevenidos.
Se dan cuenta que no deberían subir esta imagen conteniendo nros"
8810,2023-01-27 11:01:48+00:00,Patitoutt,@lemonapp_ar Donde dejo cv para estar en atencion al cliente por whatsapp de lemon?
8811,2023-01-27 10:59:57+00:00,paulahrs24,"@lemonapp_ar No hacen soporte por ningún lado, una falta de seriedad y compromiso con los clientes, si tienes problemas nadie te da una respuesta o simple te dejan esperando, 0 recomendable!!!"
8812,2023-01-27 10:54:48+00:00,Erosmotri,@lemonapp_ar Totalmente recomendado🍋🍋🍋 https://t.co/lBG8k0xuX2
8813,2023-01-27 09:29:34+00:00,Vic15558081,@lemonapp_ar Para cuando renuevan emisión de nuevas tarjetas que tienen suspendidas? O tengo otra opción de usar el dinero que tengo en esta App? https://t.co/zR0QGh085V
8814,2023-01-27 09:19:04+00:00,dida994,@Damian_macha @m_capra_ @belo_app @lemonapp_ar La principal diferencia es que en esas 2 empresas podes retirar las cripto que compras a tu propia wallet. O sea Uala te vende la promesa de que tenes cripto. @belo_app y @lemonapp_ar te venden cripto
8815,2023-01-27 06:38:10+00:00,DollarBlu,@lemonapp_ar Estas cosas suceden porque hay una demora importante en atención al cliente. La gente quiere respuestas y no de un bot... Los estafadores astutos se ponen a la orden del día.
8816,2023-01-27 05:19:11+00:00,juanoflyer,@Pauliush76 @lemonapp_ar Es muy fácil
8817,2023-01-27 03:29:29+00:00,diegri,"@FinanzasArgy Primero deje @lemonapp_ar ahora @buenbit ,hicieron todo mal. No hay mejor opción que TC le ganas el mes de inflación y si haces un plazo fijo y encuandras todo la plata te rinde mucha más que pagando cash o débito"
8818,2023-01-27 03:09:45+00:00,difemac,@soymansi @pbarbieri @brubankarg El mejor Banco digital es lejos Brubank y es amigo de Ualá y otros criptoamigos como @lemonapp_ar y @buenbit
8819,2023-01-27 02:42:55+00:00,mmiiaalvarez,"@FinanzasArgy otros salames! al igual que @lemonapp_ar. Ya se la saque a @buenbit , solo queda tener todo en @binance. Toda la concentración, pero ya no quedan muchas más, por ahora me quedo con el cashback en BUSD de @binance"
8820,2023-01-27 02:32:36+00:00,maurodiodo,@Ferchulife @lemonapp_ar Que te vendió?
8821,2023-01-27 02:27:56+00:00,mmiiaalvarez,"@arisetton @buenbit que lástima, se ve que la gente de @buenbit no aprendio del error catastrófico de @lemonapp_ar y bueno... las vam a vaciar, de tratar de ser defi, pasamos a ser todo @binance"
8822,2023-01-27 01:45:28+00:00,Lilmoja1,Si @lemonapp_ar me regala la camiseta de Try me tatúo su logo en el brazo y abajo el de @9zTeam
8823,2023-01-27 01:24:44+00:00,dadecascos,"@lemonapp_ar quitó a BTC de Lemon Earn.

Bueno, giro mis BTC a otra plataforma o a una cold wallet.

Abrazo capo, suerte con la sangría."
8824,2023-01-27 01:24:01+00:00,FrancoSerrano95,@GonzaConil @FinanzasArgy @lemonapp_ar @belo_app @buenbit @belo_app sigue con el 2% la posibilidad de tener varias tarjetas virtuales y si tenes suerte podes clavar un cashback de 21… y no tiene niveles
8825,2023-01-27 01:12:01+00:00,patopazminov,@lemonapp_ar Yo esperando que @lemonapp_ar se dejan de hacer los boludos y me devuelvan la guita que llevo reclamando un año
8826,2023-01-27 01:05:39+00:00,epodotcom,Ejemplo perfecto de un pre-mint por haber comprado mi entrada este evento a través de @lemonapp_ar https://t.co/En7prlbFX4
8827,2023-01-27 01:02:10+00:00,hugoaltamira,@lemonapp_ar Muchas gracias 😎
8828,2023-01-27 01:01:32+00:00,TEROBOY2,@lemonapp_ar Yo esperando que lemon lanze eso de juice 👊🤗
8829,2023-01-27 01:00:11+00:00,jonascrisanto,"@SaniaArmelita @lail393 @mirzasahab23 @filipe661_2010 @Sudipto30388734 @etherriano @sukadf_eth @lemonapp_ar Where can I fi-nd that money making bot everybody's using?????}??
."
8830,2023-01-27 00:39:08+00:00,hectorest06,@SenseiNode @PolkadotArgenta @aricoin1 @agrotoken @lemonapp_ar @paritytech @PolkadotEspanol Muy fácil moderar un panel con este nivel de speakers. La intro de Pablo fue de alto vuelo 🚀
8831,2023-01-27 00:36:00+00:00,NikoFer78,@etherriano @rc_julin_lens @lemonapp_ar Te pasaste de los 300 mensuales y te empernaron. Es el dolar Qatar!!
8832,2023-01-27 00:32:55+00:00,Carpincho_sama,"@GonzaConil @FinanzasArgy @lemonapp_ar @belo_app @buenbit @belo_app para mí sigue siendo el mejor, cashbacks de 2% y si tenés suerte poom uno del 21%"
8833,2023-01-27 00:26:17+00:00,Ferchulife,"@lemonapp_ar Hay un usuario de Lemon que me estafo, me vendió algo y el negocio no existe, le transferí y era a una cuenta Lemon, avise para que tomen cartas en el asunto y me dijeron que no se hacen cargo de lo que hagan los usuarios. No esperaba esa resp. ustedes tienen la base de datos"
8834,2023-01-27 00:12:53+00:00,Damian_macha,@m_capra_ Y cual es la diferencia con @belo_app o @lemonapp_ar ? Pregunto por amateur nomas
8835,2023-01-27 00:02:11+00:00,juanformoso,@lemonapp_ar @lemoncheli si pongo mis monedas en el nuevo earn ya no las puedo usar como respaldo en la tarjeta? Se transfieren?
8836,2023-01-26 23:47:23+00:00,faus_gagliardi,@lemonapp_ar se puede crear una cuenta siendo +16?
8837,2023-01-26 23:38:06+00:00,LautiiFernandez,@etherriano @lemonapp_ar Te mandé un dm
8838,2023-01-26 23:36:13+00:00,luagiusto,@etherriano @lemonapp_ar Esto es compra en usd en el exterior?
8839,2023-01-26 23:32:44+00:00,SukadfCrypto,@etherriano @lemonapp_ar y esto??
8840,2023-01-26 23:27:40+00:00,prandomj,"@GonzaConil @FinanzasArgy @lemonapp_ar @belo_app @buenbit Discrepo. Podes poner dolares en FCI, y los pesos en Buenbit dan 71 anual, ver sus 60 y pico de MP"
8841,2023-01-26 23:26:29+00:00,Kaos_2311,@lemonapp_ar https://t.co/usW8lQBVaq
8842,2023-01-26 22:33:05+00:00,guillermobasso,@ExpansionHold @manuo70 Tarjeta Visa @BinanceES @buenbit o @lemonapp_ar  y Usdt. No renieguen más.
8843,2023-01-26 22:28:47+00:00,alexx_bar,@GonzaConil @FinanzasArgy @lemonapp_ar @belo_app @buenbit belo cambió el cashback de 2% mas el aleatorio?
8844,2023-01-26 22:18:35+00:00,frenzi2008,@lemonapp_ar 😢 sigo esperando que me manden la tarjeta https://t.co/MvUsiPUf3J
8845,2023-01-26 22:15:55+00:00,GonzaConil,"@FinanzasArgy @lemonapp_ar y @belo_app ya se enterraron, ahora el turno de @buenbit. al final solo te a servir el dolar bajo el colchón o dejar los pesos en MP, y a fin de mes pagar todos los servicios juntos.."
8846,2023-01-26 21:40:48+00:00,SenseiNode,"Participaron del panel: Ariel Scaliter (@aricoin1), Co-founder &amp; CTO de @agrotoken, Francisco Landini, Director Blockchain para @lemonapp_ar y Hector Bulgarini (@hectorest06) de @paritytech como moderador. https://t.co/Ge2b56zHVT"
8848,2023-01-26 20:51:26+00:00,NECOVALEN,@lemonapp_ar Malísimo!!! el soporte tarda semanas en responder y no soluciona nada
8849,2023-01-26 20:48:35+00:00,MonoMorochoOk,@txbiasz @lemonapp_ar pero botonean con la afip loko. ni en pedo uso lemon.
8850,2023-01-26 20:31:25+00:00,CryptoTrendzN,"@AaveAave @lemonapp_ar Checkout The Mega🧵I just published about 
@AaveAave :

https://t.co/TNOun7ey28"
8851,2023-01-26 20:26:28+00:00,andyspira,@lemonapp_ar para cuando van a volver a emitir la tarjeta? basicamente me abri una cuenta para eso
8852,2023-01-26 20:19:26+00:00,OakenArrow,"@txbiasz @lemonapp_ar Lemon no es descentralizada, si lo fuera la afip ni se entera de los consumos"
8853,2023-01-26 20:10:02+00:00,InversoBot,"BNB-ARS COMPRA/VENTA: 

@buenbit: 113,353 / 110,052

@CryptoMKT: 112,239 / 107,675

@tiendacrypto: 113,220 / 110,160

@lemonapp_ar: 112,152 / 108,929"
8854,2023-01-26 20:05:03+00:00,InversoBot,"AXS-ARS COMPRA/VENTA: 

@buenbit: 4,342 / 4,215

@RipioApp: 4,341 / 4,160

@BitsoArg: 4,326 / 4,176

@lemonapp_ar: 4,293 / 4,167"
8855,2023-01-26 20:03:14+00:00,valentinmeggio,@Andrs90281182 @txbiasz @lemonapp_ar Que salame que soy jajajaj gracias
8856,2023-01-26 20:00:20+00:00,Andrs90281182,@txbiasz @lemonapp_ar Si pagas con tarjeta recibe pesos.
8857,2023-01-26 20:00:07+00:00,InversoBot,"AVAX-ARS COMPRA/VENTA: 

@buenbit: 6,676 / 6,482

@CryptoMKT: 6,622 / 6,352

@LetsBit_ok: 6,583 / 6,436

@lemonapp_ar: 6,610 / 6,418

@SatoshiTango: 6,638 / 6,089"
8858,2023-01-26 19:59:36+00:00,Andrs90281182,@valentinmeggio @txbiasz @lemonapp_ar Bariloche debe ser
8859,2023-01-26 19:50:10+00:00,MissChulissima,"@lemonapp_ar Acá, Maestro, Maestro! 😂"
8860,2023-01-26 19:28:37+00:00,danblocmates,"🗞 Hot Crypto News.

• $MATIC takes @fractalwagmi from $SOL
• $APT breaks ATH after ATH en route $20+
• @eth_porsche NFTs dump 'n' pump
• $AAVE heads to Latam w/ @lemonapp_ar
• and SBF owes even MORE money
https://t.co/VQERcPiHfT"
8861,2023-01-26 19:11:44+00:00,patopazminov,"@lemonapp_ar Y tampoco te ayudan y te devuelven el dinero así son @lemonapp_ar llevo un maldito AÑO esperando que me devuelvan 8000 pesos, les impuse una demanda y tampoco responden a ella."
8862,2023-01-26 19:00:05+00:00,InversoBot,"BTC-ARS COMPRA/VENTA: 

@belo_app: 8,468,748 / 8,167,451
@buenbit: 8,538,100 / 8,289,400
@lemonapp_ar: 8,424,627 / 8,184,313
@tiendacrypto: 8,524,422 / 8,294,032
@RipioApp: 8,463,945 / 8,244,977
@fiwind_io: 8,455,349 / 8,351,673
@SatoshiTango: 8,428,304 / 7,774,473"
8863,2023-01-26 18:10:21+00:00,valentinmeggio,@txbiasz @lemonapp_ar Como pagabas con usdt en brasil? Por tron? O te referis a la tarjeta de lemon?
8864,2023-01-26 17:51:16+00:00,YaePier,"@lemonapp_ar A mi marido le robaron los datos de la tarjeta y la usaron en un sitio web donde es fácil averiguar el user de la cuenta q usó la tarjeta, pero uds después de horas de denunciada la tarjeta le contestaron: “seguro no usas esa tienda vos?” Obviamente, ya tenemos abogado"
8865,2023-01-26 17:44:03+00:00,danijlnr,@txbiasz @lemonapp_ar Absurdo
8866,2023-01-26 17:06:23+00:00,JorgepittPitt,Que mal que hayan bajado el cash back @buenbit . Me fui de @lemonapp_ar por ese tema y ahora ustedes hacen lo mismo 🙄🙄🙄
8867,2023-01-26 17:03:42+00:00,recordalo,@lemonapp_ar hola @lemonapp_ar por favor necesito ayuda con un monto que se me débito el doble ? Estoy en el comercio queremos anular y le pago en efectivo. Desde la app me dice que espere 4hs para una respuesta
8868,2023-01-26 16:57:39+00:00,GeneralFacha,"@pbarbieri Pierpaolo, una consulta. ¿Por qué eligieron justo la misma frase/lema que @lemonapp_ar?"
8869,2023-01-26 16:30:37+00:00,LeitohBaakan,@abito0 @JuanD_PR @lemonapp_ar Allá le están comprando un audífono juancha.
8870,2023-01-26 16:08:45+00:00,Javier750,"@lemonapp_ar Y si, que no va a sufrir estafas la gente si ustedes responden 3 o 4 días después. El soporte de la app es un asco. Deberían arreglar eso, y ayudar a la gente, ya que ustedes ganan a través de ellos. @lemonapp_ar"
8871,2023-01-26 15:59:30+00:00,Fernand19985493,"Gente, tengan cuidado con @lemonapp_ar  están estafando a los usuarios, robando los Btc y no se hacen responsables consejo cierren sus cuentas de @lemonapp_ar."
8872,2023-01-26 15:56:04+00:00,MadozVirginia,@albakevi @uala Aguante la @lemonapp_ar beibe 🤞
8873,2023-01-26 15:55:51+00:00,Fernand64000948,@lemonapp_ar Ahora el desafío 2023 @lemonapp_ar
8874,2023-01-26 15:55:01+00:00,Fernand64000948,@lemonapp_ar Falta el desafío 2023 bue... El primero de muchos... Pa cuando arranca...
8875,2023-01-26 15:50:58+00:00,cristian,@martin__peru @lemonapp_ar El problema es cuando el scammer es más expeditivo que el real. Deberían contratarlos. 😄
8876,2023-01-26 15:39:53+00:00,zeekielito,@Santi8402 @lemonapp_ar Twitter es servicio! Gracias 😍
8877,2023-01-26 15:23:30+00:00,zeekielito,@Santi8402 @lemonapp_ar No me está andando la de débito del BBVA no se porque
8878,2023-01-26 15:21:04+00:00,martin__peru,@lemonapp_ar y contestan 3 dias despues. impresentables
8879,2023-01-26 15:17:14+00:00,Monkey_Ruf_Jim,@lemonapp_ar Pensé que le iban a decir que le iban a ayudar con su problema pero solo quiere que le avisen que hay un estafador dando vueltas
8880,2023-01-26 15:12:54+00:00,PabloeManso,"@lemonapp_ar Hola @lemonapp_ar si contaran con un mejor soporte, reducirían mucho este tipo de estafas."
8881,2023-01-26 15:08:44+00:00,IsaaaaRod,"@lemonapp_ar Muy malo el soporte, 2 o 3 dias para contestar una pregunta"
8882,2023-01-26 15:03:43+00:00,MicheletSasha,@NickVaNiS @lemonapp_ar parece a propósito la respuesta xd
8884,2023-01-26 14:35:03+00:00,InversoBot,"COTIZACION COMPRA-VENTA USDT/ARS: 
@belo_app: 364 / 355

@buenbit: 371 / 363.7

@lemonapp_ar: 363.64 / 353.23

@tiendacrypto: 369 / 359

@RipioApp: 369 / 359

@fiwind_io: 368 / 362

@SatoshiTango: 364.78 / 336.27"
8885,2023-01-26 14:30:03+00:00,InversoBot,"COTIZACION COMPRA-VENTA DAI/ARS: 
@belo_app: 364.04 / 355.64

@buenbit: 370.9 / 363.6

@lemonapp_ar: 363.6 / 353.19

@tiendacrypto: 369.04 / 359.04

@RipioApp: 370.2 / 353.86

@fiwind_io: 368 / 362

@SatoshiTango: 365.53 / 337.34"
8886,2023-01-26 14:17:48+00:00,cabjquez,"@txbiasz @lemonapp_ar Banco. En mi ciudad ya estuve comentando porque me paso lo mismo, cuando voy a comprar se me rien porque compro escabio con btc 😂"
8889,2023-01-26 14:00:09+00:00,InversoBot,"RENDIMIENTO ANUAL USDT/USDC:
@belo_app: 3.0 %

@buenbit: 2.5 % / 2.5 %

@lemonapp_ar: 3.02 % / 1.91 %

@RipioApp: 8 %

@quantia_io: 0.0 %

@DECRYPTO_la: 9 %

@LetsBit_ok: 5.83 %

@fiwind_io: 3.5 %"
8890,2023-01-26 13:47:16+00:00,hsoldani,"@lemonapp_ar Dice ""Gugel"" que es un album musical de María Becerra..."
8892,2023-01-26 13:13:24+00:00,elchikyyy,@pbarbieri paladín de la moral te copiaste el slogan de @lemonapp_ar
8893,2023-01-26 12:59:17+00:00,Vic15558081,"@lemonapp_ar Hasta cuando se suspendio la emision de las tarajetas? Necrsito tramitar mi tarjeta, sim tarjeta no puedo usar mis btc https://t.co/zGdE2Sa1ab"
8894,2023-01-26 12:32:43+00:00,luchonat,"@lemonapp_ar Hola Lemon, aparece un error que dice que no se puede activar sin balance. Por que?"
8895,2023-01-26 12:10:31+00:00,marcelopolchaco,@lemonapp_ar julieta Prandi
8896,2023-01-26 10:59:02+00:00,rossi_javier,@lemonapp_ar hemos sido engañados?! 🍋
8897,2023-01-26 10:00:15+00:00,natxihor,@lemonapp_ar Lo estoy haciendo! Tengo mil preguntas! Está muy bueno!
8898,2023-01-26 04:24:10+00:00,LucasiFerrari,"@zeekielito @lemonapp_ar Así y todo conviene más así que en efectivo, a principios de enero estaba 67 y la semana pasada 80 el real, con tarjeta lo tomaban a 64 aprox"
8899,2023-01-26 04:19:22+00:00,agus05521865,@lemonapp_ar La nena de marialena fuseneco jajaja
8900,2023-01-26 02:29:37+00:00,hugoaltamira,@lemonapp_ar Hola @lemonapp_ar  te consulto si es necesario tener el token de AAVE para poder invertir.....
8901,2023-01-26 01:33:36+00:00,Doom_Soldier666,@lemonapp_ar En escarbadientes.
8902,2023-01-26 00:48:47+00:00,BustamanteMigue,@MalenMeniconi @lemonapp_ar En ese orden?
8903,2023-01-25 23:56:40+00:00,lehuanahuel,@sebaleonstein @ramcalello @txbiasz @lemonapp_ar https://t.co/mfblGK4Thf
8904,2023-01-25 23:29:21+00:00,abito0,@LeitohBaakan @JuanD_PR @lemonapp_ar Dolor de q loro? Jajaja anda comprate un audífono gilastro
8905,2023-01-25 23:17:16+00:00,IronChauli,"@lemonapp_ar Chicos, les deje un mensaje por la app y nunca me respondieron, será que me pueden ayudar?"
8906,2023-01-25 23:14:53+00:00,zeekielito,@MrTinchio @lemonapp_ar Podrannnnn? Igual es publi gratis. Realmente es muy cómodo
8907,2023-01-25 23:05:39+00:00,ramcalello,@sebaleonstein @txbiasz @lemonapp_ar Jajajajajaja el vato que más confianza genera en el ecosistema
8908,2023-01-25 22:51:30+00:00,sebaleonstein,"@ramcalello @txbiasz @lemonapp_ar A mi me da cosita usar mis satoshis para pagar, no quiero pagar con pro puro. Voy a empezar a usar ""aceptas crypto"" así le doy LUNA (?)"
8909,2023-01-25 22:43:27+00:00,ramcalello,@txbiasz @lemonapp_ar Banco 100%. Lo voy a empezar a aplicar!
8910,2023-01-25 22:33:44+00:00,negr_0,@lemonapp_ar @lemonborja Agarrando la subida de $BTC https://t.co/xDRtBmf4Xd
8913,2023-01-25 21:40:51+00:00,SirGerardThe1st,"@lemonapp_ar Marilina Ross, La Nena, serie de televisión de los 70s, con Alberto Miranda"
8914,2023-01-25 21:15:31+00:00,txbiasz,"comentario en la comunidad de @lemonapp_ar. banco 100%. hace poco me fui de vacaciones a BRC y consulté si podía pagar con USDT. la respuesta fue sí. en ARG 3 MILLONES de personas usan crypto. la mitad usan lemon. no hay que tener miedo.

small changes can make huge differences https://t.co/THpM9UWmF0"
8915,2023-01-25 21:02:15+00:00,MiguelCarrizo19,@lemonapp_ar @ruybouvier @lemonapp_ar te faltó responder ésto: Cuando vuelven para atrás con el % de reintegro habitual y no como el que está ahora con las energías?
8916,2023-01-25 20:56:37+00:00,leandroriviello,"@muyamarillotodo @lemonapp_ar Genial! Ahí me avisaron que ya te pasaron respuesta, cuando necesites!"
8917,2023-01-25 20:43:20+00:00,Chrishoules,Cómo hay lugares donde me dicen que no aceptan LemonCard? Siendo una tarjeta de débito Visa 🤷🏻‍♂️ @lemonapp_ar
